timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
60912443,1533046273200357,405525003,-746632192,8541,-25882,0.36800003,2.7246091,1.133,1.8650001,0.9,1.35,94,95,0.040000003,-0.035,0.020000001,-0.108,0.0,0,3,1,14
61110329,1533046273400357,405525004,-746632193,8578,-25845,0.33900002,2.7246125,1.1350001,1.868,0.9,1.35,94,83,0.027,0.018000001,0.021000002,-0.112,0.0,0,3,1,14
61306317,1533046273600357,405525006,-746632195,8579,-25844,0.35900003,2.7246158,1.1370001,1.8690001,0.9,1.35,94,83,0.08400001,-0.033,0.07700001,-0.12200001,0.0,0,3,1,14
61511370,1533046273800357,405525008,-746632198,8591,-25832,0.33600003,2.7246194,1.136,1.8700001,0.9,1.35,94,83,0.035,0.017,0.031000001,-0.133,0.0,0,3,1,14
61710772,1533046274000357,405525011,-746632202,8595,-25827,0.34100002,2.7246225,1.136,1.8720001,0.9,1.35,94,83,0.012,-0.010000001,-0.007,-0.105000004,0.0,0,3,1,14
61910672,1533046274200357,405525013,-746632205,8593,-25830,0.324,2.724626,1.136,1.8730001,0.9,1.35,94,83,0.071,-0.037,0.061000004,-0.012,0.0,0,3,1,14
62110333,1533046274400358,405525015,-746632208,8602,-25821,0.349,2.7246294,1.1350001,1.8740001,0.9,1.35,94,114,0.022000002,-0.022000002,0.0,-0.133,0.0,0,3,1,14
62310340,1533046274600358,405525015,-746632210,8656,-25767,0.349,2.7246332,1.1350001,1.8750001,0.9,1.35,94,114,0.016,-0.014,0.007,-0.109000005,0.0,0,3,1,14
62511369,1533046274800358,405525017,-746632214,8655,-25768,0.363,2.7246368,1.1350001,1.876,0.9,1.35,94,114,0.07700001,-0.056,0.054,-0.132,0.0,0,3,1,14
62707415,1533046275000358,405525019,-746632217,8661,-25761,0.321,2.72464,1.133,1.8770001,0.9,1.35,94,114,0.020000001,0.020000001,-0.004,-0.054,0.0,0,3,1,14
62911372,1533046275200358,405525021,-746632221,8655,-25768,0.321,2.724643,1.131,1.8770001,0.9,1.35,94,114,0.039,0.029000001,0.027,-0.098000005,0.0,0,3,1,14
63112430,1533046275400359,405525023,-746632223,8668,-25755,0.349,2.7246466,1.1290001,1.8770001,0.9,1.35,94,140,0.037,-0.017,0.033,-0.095000006,0.0,0,3,1,14
63310325,1533046275600359,405525024,-746632227,8682,-25741,0.328,2.7246501,1.1270001,1.8770001,0.9,1.35,94,140,0.028,-0.021000002,-0.018000001,-0.065000005,0.0,0,3,1,14
63510329,1533046275800359,405525025,-746632230,8711,-25712,0.337,2.7246535,1.126,1.876,0.9,1.35,94,140,0.052,-0.051000003,-0.007,-0.08800001,0.0,0,3,1,14
63711552,1533046276000359,405525026,-746632233,8725,-25698,0.344,2.724657,1.1240001,1.8740001,0.9,1.35,94,140,0.059000004,-0.034,0.048,-0.171,0.0,0,3,1,14
63911447,1533046276200359,405525027,-746632235,8775,-25648,0.32200003,2.7246602,1.1220001,1.8730001,0.9,1.35,94,140,0.029000001,0.019000001,0.021000002,-0.1,0.0,0,3,1,14
64107763,1533046276400360,405525027,-746632238,8804,-25619,0.347,2.724664,1.12,1.8700001,0.9,1.35,94,131,0.07,-0.060000002,0.037,-0.07700001,0.0,0,3,1,14
64310298,1533046276600360,405525027,-746632240,8820,-25603,0.342,2.724667,1.118,1.866,0.9,1.35,94,131,0.09900001,-0.080000006,0.059000004,-0.075,0.0,0,3,1,14
64512222,1533046276800360,405525027,-746632242,8867,-25556,0.32200003,2.7246706,1.115,1.8620001,0.9,1.35,94,131,0.052,-0.011000001,0.051000003,-0.067,0.0,0,3,1,14
64711342,1533046277000360,405525028,-746632243,8904,-25519,0.335,2.7246737,1.113,1.858,0.9,1.35,94,131,0.062000003,-0.035,0.051000003,-0.083000004,0.0,0,3,1,14
64912294,1533046277200360,405525029,-746632246,8915,-25508,0.33,2.7246773,1.108,1.853,0.9,1.35,94,131,0.056,-0.047000002,0.031000001,-0.053000003,0.0,0,3,1,14
65111490,1533046277400360,405525029,-746632249,8932,-25491,0.30900002,2.7246804,1.1060001,1.8490001,0.9,1.35,94,109,0.009000001,-0.002,-0.008,-0.036000002,0.0,0,3,1,14
65310377,1533046277600361,405525030,-746632252,8943,-25480,0.287,2.7246833,1.103,1.845,0.9,1.35,94,109,0.030000001,-0.027,0.013,0.022000002,0.0,0,3,1,14
65506438,1533046277800361,405525029,-746632253,8999,-25424,0.273,2.7246861,1.1010001,1.8410001,0.94,1.35,94,109,0.038000003,0.038000003,0.001,-0.004,0.0,0,3,1,13
65711493,1533046278000361,405525030,-746632256,9011,-25412,0.22100002,2.724688,1.097,1.8360001,0.94,1.35,94,109,0.051000003,-0.041,-0.030000001,0.020000001,0.0,0,3,1,13
65911397,1533046278200361,405525030,-746632259,9054,-25369,0.30400002,2.7246912,1.093,1.8310001,0.94,1.35,94,109,0.028,-0.027,-0.010000001,-0.043,0.0,0,3,1,13
66112507,1533046278400361,405525030,-746632260,9100,-25323,0.21200001,2.7246933,1.0890001,1.8260001,0.94,1.35,94,105,0.032,0.014,0.029000001,-0.006,0.0,0,3,1,13
66310433,1533046278600362,405525030,-746632262,9135,-25288,0.32700002,2.7246969,1.085,1.8210001,0.94,1.35,94,105,0.027,-0.019000001,0.019000001,-0.030000001,0.0,0,3,1,13
66509299,1533046278800362,405525030,-746632264,9170,-25253,0.29900002,2.7246997,1.0810001,1.8160001,0.94,1.35,94,105,0.021000002,-0.018000001,-0.012,-0.039,0.0,0,3,1,13
66710324,1533046279000362,405525030,-746632266,9206,-25217,0.31500003,2.7247028,1.08,1.8140001,0.94,1.35,94,105,0.021000002,-0.019000001,-0.008,-0.078,0.0,0,3,1,13
66907412,1533046279200362,405525029,-746632268,9267,-25156,0.32500002,2.7247062,1.079,1.812,0.94,1.35,94,105,0.024,-0.013,0.020000001,-0.11400001,0.0,0,3,1,13
67111403,1533046279400362,405525029,-746632269,9333,-25090,0.32000002,2.7247095,1.0780001,1.8110001,0.94,1.35,94,101,0.035,0.004,0.035,-0.14400001,0.0,0,3,1,13
67311398,1533046279600362,405525028,-746632270,9384,-25039,0.33,2.7247128,1.077,1.8090001,0.94,1.35,94,101,0.023000002,-0.011000001,0.020000001,-0.069000006,0.0,0,3,1,13
67509321,1533046279800363,405525028,-746632271,9423,-25000,0.31800002,2.724716,1.0760001,1.8080001,0.94,1.35,94,101,0.040000003,0.008,0.040000003,-0.102000006,0.0,0,3,1,13
67710315,1533046280000363,405525027,-746632272,9452,-24971,0.337,2.7247195,1.075,1.807,0.94,1.35,94,101,0.048,-0.044000003,0.020000001,-0.048,0.0,0,3,1,13
67910324,1533046280200363,405525027,-746632274,9477,-24946,0.29000002,2.7247224,1.075,1.8060001,0.94,1.35,94,101,0.036000002,-0.025,-0.025,-0.042000003,0.0,0,3,1,13
68111408,1533046280400363,405525026,-746632277,9490,-24932,0.22600001,2.7247245,1.075,1.8060001,0.94,1.35,94,101,0.036000002,-0.013,-0.034,-0.010000001,0.0,0,3,1,13
68305299,1533046280600363,405525026,-746632279,9503,-24920,0.342,2.7247279,1.075,1.8050001,0.94,1.35,94,101,0.051000003,-0.051000003,0.009000001,-0.081,0.0,0,3,1,13
68510297,1533046280800364,405525024,-746632281,9550,-24873,0.33400002,2.724731,1.074,1.8030001,0.94,1.35,94,101,0.049000002,-0.048,0.0050000004,-0.120000005,0.0,0,3,1,13
68710300,1533046281000364,405525023,-746632282,9605,-24818,0.342,2.7247345,1.074,1.8000001,0.94,1.35,94,101,0.057000004,-0.052,0.024,-0.105000004,0.0,0,3,1,13
68910386,1533046281200364,405525021,-746632283,9658,-24765,0.34500003,2.7247381,1.074,1.7980001,0.94,1.35,94,101,0.071,-0.058000002,0.041,-0.108,0.0,0,3,1,13
69111370,1533046281400364,405525020,-746632285,9679,-24744,0.337,2.7247415,1.0730001,1.7960001,0.94,1.35,94,115,0.069000006,-0.068,0.016,-0.13700001,0.0,0,3,1,13
69312295,1533046281600364,405525018,-746632287,9719,-24703,0.303,2.7247443,1.072,1.792,0.94,1.35,94,115,0.022000002,0.021000002,0.008,-0.075,0.0,0,3,1,13
69509299,1533046281800365,405525017,-746632290,9733,-24690,0.32000002,2.724748,1.07,1.7880001,0.94,1.35,94,115,0.034,-0.033,0.003,-0.044000003,0.0,0,3,1,13
69709314,1533046282000365,405525016,-746632293,9734,-24689,0.326,2.7247512,1.069,1.7850001,0.94,1.35,94,115,0.046000004,-0.045,0.006,-0.089,0.0,0,3,1,13
69910294,1533046282200365,405525015,-746632295,9745,-24678,0.33800003,2.7247543,1.0680001,1.784,0.94,1.35,94,115,0.068,-0.056,0.038000003,-0.069000006,0.0,0,3,1,13
70111352,1533046282400365,405525014,-746632298,9761,-24662,0.31800002,2.7247577,1.067,1.7820001,0.94,1.35,94,109,0.018000001,-0.017,-0.006,-0.071,0.0,0,3,1,13
70310319,1533046282600365,405525013,-746632300,9786,-24637,0.326,2.724761,1.0660001,1.7800001,0.94,1.35,94,109,0.027,-0.007,0.027,-0.095000006,0.0,0,3,1,13
70509321,1533046282800365,405525013,-746632304,9765,-24658,0.27400002,2.7247636,1.065,1.7770001,0.94,1.35,94,109,0.016,0.013,0.008,-0.018000001,0.0,0,3,1,13
70710318,1533046283000366,405525013,-746632307,9777,-24646,0.28,2.7247663,1.065,1.7750001,0.94,1.35,94,109,0.042000003,0.033,-0.026,-0.039,0.0,0,3,1,13
70910315,1533046283200366,405525013,-746632310,9785,-24638,0.29000002,2.7247694,1.064,1.7720001,0.94,1.35,94,109,0.015000001,-0.010000001,0.012,0.035,0.0,0,3,1,13
71111374,1533046283400366,405525013,-746632313,9780,-24643,0.273,2.724772,1.0630001,1.769,0.94,1.35,94,102,0.045,0.012,0.044000003,-0.033,0.0,0,3,1,13
71311459,1533046283600366,405525012,-746632316,9798,-24625,0.32200003,2.724775,1.062,1.7670001,0.94,1.35,94,102,0.007,-0.002,0.007,-0.08400001,0.0,0,3,1,13
71509426,1533046283800366,405525012,-746632319,9798,-24624,0.27600002,2.724778,1.0600001,1.7630001,0.94,1.35,94,102,0.052,0.028,0.044000003,-0.07300001,0.0,0,3,1,13
71709364,1533046284000367,405525012,-746632322,9803,-24620,0.31500003,2.724781,1.057,1.756,0.94,1.35,94,102,0.033,-0.019000001,0.027,-0.102000006,0.0,0,3,1,13
71910297,1533046284200367,405525011,-746632326,9810,-24613,0.30400002,2.7247841,1.0550001,1.751,0.94,1.35,94,102,0.011000001,0.003,0.011000001,-0.094000004,0.0,0,3,1,13
72112566,1533046284400367,405525011,-746632329,9800,-24623,0.317,2.7247872,1.052,1.7470001,0.94,1.35,94,114,0.076000005,-0.046000004,0.060000002,-0.15200001,0.0,0,3,1,13
72307403,1533046284600367,405525011,-746632332,9809,-24613,0.314,2.7247903,1.0500001,1.743,0.94,1.35,94,114,0.051000003,-0.045,0.024,-0.065000005,0.0,0,3,1,13
72511399,1533046284800367,405525011,-746632336,9794,-24629,0.30900002,2.7247934,1.0480001,1.7390001,0.94,1.35,94,114,0.021000002,-0.004,0.020000001,-0.112,0.0,0,3,1,13
72711396,1533046285000367,405525010,-746632339,9800,-24623,0.273,2.724796,1.046,1.7350001,0.94,1.35,94,114,0.024,-0.023000002,-0.008,-0.026,0.0,0,3,1,13
72910449,1533046285200368,405525010,-746632342,9793,-24630,0.3,2.7247992,1.044,1.7310001,0.94,1.35,94,114,0.017,0.008,0.015000001,-0.058000002,0.0,0,3,1,13
73110329,1533046285400368,405525011,-746632345,9779,-24644,0.28500003,2.724802,1.042,1.7270001,0.94,1.35,94,115,0.080000006,-0.002,0.080000006,-0.061000004,0.0,0,3,1,13
73311365,1533046285600368,405525011,-746632348,9774,-24649,0.314,2.724805,1.041,1.7240001,0.94,1.35,94,115,0.004,-0.001,0.004,-0.024,0.0,0,3,1,13
73511520,1533046285800368,405525011,-746632352,9757,-24666,0.30800003,2.7248082,1.039,1.7210001,0.94,1.35,94,115,0.007,-0.007,0.0,-0.066,0.0,0,3,1,13
73708314,1533046286000368,405525011,-746632354,9759,-24664,0.317,2.7248113,1.0370001,1.718,0.94,1.35,94,115,0.024,-0.021000002,0.012,-0.028,0.0,0,3,1,13
73911679,1533046286200369,405525010,-746632356,9784,-24639,0.32000002,2.7248144,1.036,1.715,0.94,1.35,94,115,0.059000004,-0.038000003,0.045,-0.086,0.0,0,3,1,13
74110304,1533046286400369,405525009,-746632360,9771,-24652,0.238,2.724817,1.0350001,1.7120001,0.94,1.35,94,92,0.108,-0.09900001,-0.044000003,-0.061000004,0.0,0,3,1,13
74310319,1533046286600369,405525009,-746632364,9754,-24669,0.31,2.7248201,1.033,1.71,0.94,1.35,94,92,0.025,-0.025,-0.001,-0.085,0.0,0,3,1,13
74511404,1533046286800369,405525008,-746632366,9754,-24669,0.291,2.7248232,1.0320001,1.7070001,0.94,1.35,94,92,0.065000005,-0.041,0.05,-0.006,0.0,0,3,1,13
74712330,1533046287000369,405525008,-746632368,9754,-24669,0.321,2.7248263,1.031,1.705,0.94,1.35,94,92,0.056,-0.034,0.045,-0.104,0.0,0,3,1,13
74909297,1533046287200370,405525008,-746632372,9737,-24686,0.28,2.7248294,1.0300001,1.702,0.94,1.35,94,92,0.047000002,0.001,-0.046000004,-0.089,0.0,0,3,1,13
75106379,1533046287400370,405525010,-746632377,9692,-24730,0.289,2.7248323,1.029,1.7,0.94,1.35,94,102,0.060000002,0.001,0.059000004,-0.05,0.0,0,3,1,13
75310382,1533046287600370,405525010,-746632379,9696,-24727,0.30100003,2.7248354,1.028,1.6980001,0.94,1.35,94,102,0.082,-0.023000002,0.079,-0.051000003,0.0,0,3,1,13
75511480,1533046287800370,405525010,-746632382,9670,-24753,0.31300002,2.7248385,1.0270001,1.6960001,0.94,1.35,94,102,0.054,-0.043,0.033,-0.031000001,0.0,0,3,1,13
75710849,1533046288000370,405525011,-746632385,9641,-24781,0.22700001,2.7248406,1.0270001,1.6940001,0.94,1.35,94,102,0.063,0.055000003,0.031000001,-0.038000003,0.0,0,3,1,13
76111383,1533046288400371,405525014,-746632393,9587,-24836,0.268,2.724846,1.0250001,1.69,0.94,1.35,94,120,0.040000003,-0.018000001,0.035,0.064,0.0,0,3,1,13
76310337,1533046288600371,405525014,-746632396,9572,-24851,0.25300002,2.7248483,1.024,1.6880001,0.94,1.35,94,120,0.029000001,-0.002,0.029000001,-0.004,0.0,0,3,1,13
76506322,1533046288800371,405525015,-746632401,9532,-24891,0.321,2.7248518,1.0220001,1.6860001,0.94,1.35,94,120,0.098000005,-0.056,0.080000006,-0.096,0.0,0,3,1,13
76711368,1533046289000371,405525016,-746632405,9509,-24914,0.273,2.7248542,1.021,1.6840001,0.94,1.35,94,120,0.015000001,0.012,-0.009000001,-0.002,0.0,0,3,1,13
76911400,1533046289200371,405525018,-746632410,9468,-24955,0.31300002,2.7248573,1.0200001,1.682,0.94,1.35,94,120,0.015000001,-0.014,0.0050000004,-0.053000003,0.0,0,3,1,13
77111229,1533046289400372,405525019,-746632413,9454,-24968,0.298,2.7248602,1.018,1.6800001,0.94,1.35,94,113,0.056,0.004,0.055000003,-0.064,0.0,0,3,1,13
77313295,1533046289600372,405525020,-746632417,9443,-24980,0.29700002,2.7248633,1.0170001,1.6780001,0.94,1.35,94,113,0.020000001,0.015000001,0.013,-0.064,0.0,0,3,1,13
77510375,1533046289800372,405525021,-746632421,9424,-24999,0.294,2.7248664,1.016,1.6760001,0.94,1.35,94,113,0.010000001,-0.006,-0.008,-0.048,0.0,0,3,1,13
77709760,1533046290000372,405525023,-746632426,9408,-25015,0.29000002,2.7248693,1.0150001,1.6750001,0.94,1.35,94,113,0.047000002,0.037,0.028,-0.11800001,0.0,0,3,1,13
77910577,1533046290200372,405525025,-746632430,9396,-25027,0.294,2.724872,1.013,1.6710001,0.78999996,1.03,94,113,0.026,0.018000001,0.018000001,-0.095000006,0.0,0,3,1,14
78111901,1533046290400372,405525026,-746632433,9370,-25053,0.305,2.7248752,1.011,1.667,0.78999996,1.03,94,111,0.064,-0.016,0.062000003,-0.09200001,0.0,0,3,1,14
78312341,1533046290600373,405525028,-746632437,9322,-25101,0.287,2.724878,1.008,1.6630001,0.78999996,1.03,94,111,0.113000005,-0.042000003,0.105000004,-0.056,0.0,0,3,1,14
78510322,1533046290800373,405525029,-746632440,9287,-25136,0.28800002,2.7248807,1.0070001,1.6600001,0.78999996,1.03,94,111,0.011000001,-0.001,-0.011000001,-0.08400001,0.0,0,3,1,14
78710303,1533046291000373,405525030,-746632444,9266,-25157,0.29700002,2.7248836,1.005,1.6570001,0.78999996,1.03,94,111,0.011000001,0.003,0.010000001,-0.042000003,0.0,0,3,1,14
78910326,1533046291200373,405525030,-746632447,9266,-25157,0.30900002,2.7248867,1.003,1.654,0.78999996,1.03,94,111,0.060000002,-0.046000004,0.039,-0.132,0.0,0,3,1,14
79112323,1533046291400373,405525031,-746632451,9226,-25196,0.224,2.7248893,1.001,1.651,0.78999996,1.03,94,113,0.054,-0.043,-0.032,-0.041,0.0,0,3,1,14
79308359,1533046291600374,405525032,-746632454,9202,-25221,0.20300001,2.7248912,1.0,1.6500001,0.78999996,1.03,94,113,0.053000003,0.015000001,0.051000003,0.030000001,0.0,0,3,1,14
79511896,1533046291800374,405525033,-746632456,9188,-25235,0.293,2.724894,0.998,1.6480001,0.78999996,1.03,94,113,0.015000001,0.0050000004,0.015000001,-0.026,0.0,0,3,1,14
79710301,1533046292000374,405525034,-746632459,9159,-25263,0.24800001,2.724897,0.99600005,1.6450001,0.78999996,1.03,94,113,0.07700001,-0.024,0.07300001,0.006,0.0,0,3,1,14
79910322,1533046292200374,405525035,-746632461,9123,-25300,0.284,2.7248998,0.994,1.6420001,0.78999996,1.03,94,113,0.004,0.0,-0.004,-0.044000003,0.0,0,3,1,14
80111347,1533046292400374,405525036,-746632465,9107,-25316,0.275,2.7249024,0.99300003,1.6400001,0.78999996,1.03,94,98,0.024,0.023000002,-0.007,-0.057000004,0.0,0,3,1,14
80312311,1533046292600375,405525038,-746632467,9084,-25339,0.26700002,2.7249053,0.99100006,1.6370001,0.78999996,1.03,94,98,0.057000004,-0.035,0.045,0.002,0.0,0,3,1,14
80512425,1533046292800375,405525039,-746632469,9061,-25362,0.29200003,2.724908,0.989,1.6340001,0.78999996,1.03,94,98,0.026,-0.009000001,0.025,-0.019000001,0.0,0,3,1,14
80708773,1533046293000375,405525041,-746632474,9008,-25415,0.23700002,2.7249105,0.98600006,1.6300001,0.78999996,1.03,94,98,0.052,0.014,-0.05,-0.007,0.0,0,3,1,14
80910416,1533046293200375,405525043,-746632478,8972,-25451,0.28800002,2.7249134,0.98200005,1.6240001,0.78999996,1.03,94,98,0.021000002,-0.021000002,0.0050000004,-0.035,0.0,0,3,1,14
81111391,1533046293400375,405525045,-746632481,8912,-25511,0.287,2.724916,0.97800004,1.6190001,0.78999996,1.03,94,107,0.028,-0.013,0.025,-0.027,0.0,0,3,1,14
81311396,1533046293600375,405525047,-746632484,8879,-25544,0.29500002,2.7249193,0.97400004,1.6140001,0.78,1.02,94,107,0.027,-0.018000001,0.021000002,-0.067,0.0,0,3,1,15
81512453,1533046293800376,405525049,-746632486,8867,-25556,0.268,2.724922,0.97200006,1.6110001,0.78,1.02,94,107,0.032,-0.002,0.032,-0.024,0.0,0,3,1,15
81711821,1533046294000376,405525050,-746632488,8846,-25577,0.20500001,2.724924,0.97,1.608,0.78,1.02,94,107,0.014,-0.013,-0.0050000004,-0.004,0.0,0,3,1,15
81910298,1533046294200376,405525053,-746632491,8807,-25616,0.28300002,2.724927,0.96700007,1.6040001,0.78,1.02,94,107,0.012,-0.012,-0.003,-0.038000003,0.0,0,3,1,15
82109343,1533046294400376,405525055,-746632494,8763,-25660,0.27,2.7249296,0.96500003,1.6010001,0.78,1.02,94,96,0.055000003,-0.007,0.055000003,-0.038000003,0.0,0,3,1,15
82311371,1533046294600376,405525057,-746632496,8735,-25688,0.245,2.7249317,0.96300006,1.5960001,0.78,1.02,94,96,0.017,-0.017,0.002,-0.0050000004,0.0,0,3,1,15
82512292,1533046294800377,405525060,-746632500,8683,-25740,0.194,2.7249339,0.961,1.5920001,0.78,1.02,94,96,0.064,-0.040000003,-0.049000002,-0.031000001,0.0,0,3,1,15
82711546,1533046295000377,405525061,-746632503,8661,-25762,0.23200001,2.7249362,0.95900005,1.5870001,0.78,1.02,94,96,0.062000003,-0.055000003,-0.028,-0.05,0.0,0,3,1,15
82910321,1533046295200377,405525062,-746632506,8637,-25786,0.29200003,2.7249393,0.957,1.5830001,0.78,1.02,94,96,0.030000001,-0.029000001,0.008,-0.082,0.0,0,3,1,15
83110329,1533046295400377,405525065,-746632509,8596,-25827,0.289,2.7249422,0.95500004,1.582,0.78,1.02,94,96,0.020000001,0.018000001,-0.008,0.017,0.0,0,3,1,15
83311395,1533046295600377,405525067,-746632512,8556,-25867,0.29000002,2.724945,0.95400006,1.58,0.78,1.02,94,96,0.010000001,-0.010000001,-0.001,-0.037,0.0,0,3,1,15
83510928,1533046295800377,405525069,-746632514,8514,-25909,0.263,2.7249475,0.952,1.5790001,0.78,1.02,94,96,0.021000002,0.021000002,0.004,0.021000002,0.0,0,3,1,15
83713384,1533046296000378,405525073,-746632518,8466,-25957,0.263,2.7249503,0.95100003,1.577,0.78,1.02,94,96,0.055000003,0.049000002,-0.025,-0.076000005,0.0,0,3,1,15
83911610,1533046296200378,405525075,-746632520,8444,-25979,0.289,2.7249532,0.94900006,1.5760001,0.78,1.02,94,96,0.003,0.001,0.003,-0.047000002,0.0,0,3,1,15
84110305,1533046296400378,405525077,-746632523,8413,-26009,0.24800001,2.7249558,0.9480001,1.5740001,0.78,1.02,94,87,0.037,-0.034,-0.014,-0.036000002,0.0,0,3,1,15
84310320,1533046296600378,405525079,-746632525,8392,-26031,0.30400002,2.724959,0.947,1.5730001,0.78,1.02,94,87,0.028,-0.024,0.013,-0.037,0.0,0,3,1,15
84511369,1533046296800378,405525081,-746632528,8351,-26072,0.26900002,2.7249618,0.94600004,1.572,0.78,1.02,94,87,0.056,-0.055000003,0.001,-0.043,0.0,0,3,1,15
84712291,1533046297000379,405525081,-746632529,8326,-26097,0.29200003,2.7249646,0.94500005,1.5710001,0.78,1.02,94,87,0.094000004,-0.058000002,0.074,-0.038000003,0.0,0,3,1,15
84911787,1533046297200379,405525083,-746632532,8287,-26136,0.26000002,2.724967,0.94200003,1.57,0.78,1.02,94,87,0.071,0.001,-0.071,0.036000002,0.0,0,3,1,15
85112251,1533046297400379,405525084,-746632534,8272,-26151,0.293,2.72497,0.94100004,1.5690001,0.78,1.02,94,94,0.041,-0.013,0.039,-0.029000001,0.0,0,3,1,15
85310364,1533046297600379,405525086,-746632535,8240,-26183,0.307,2.7249732,0.94000006,1.5680001,0.78,1.02,94,94,0.040000003,-0.031000001,0.025,-0.036000002,0.0,0,3,1,15
85512457,1533046297800379,405525087,-746632537,8228,-26194,0.19500001,2.7249753,0.93900007,1.5680001,0.78,1.02,94,94,0.036000002,-0.011000001,-0.034,-0.015000001,0.0,0,3,1,15
85711369,1533046298000380,405525089,-746632539,8200,-26223,0.24900001,2.724978,0.938,1.5690001,0.78,1.02,94,94,0.039,0.007,0.039,0.057000004,0.0,0,3,1,15
85912335,1533046298200380,405525089,-746632538,8202,-26221,0.3,2.724981,0.93700004,1.57,0.78,1.02,94,94,0.039,-0.037,0.012,-0.043,0.0,0,3,1,15
86108418,1533046298400380,405525090,-746632539,8207,-26216,0.21400002,2.724983,0.93500006,1.57,0.78,1.02,94,91,0.040000003,-0.013,-0.038000003,0.008,0.0,0,3,1,15
86310297,1533046298600380,405525091,-746632542,8164,-26259,0.238,2.7249856,0.934,1.5710001,0.78,1.02,94,91,0.046000004,-0.046000004,-0.003,0.033,0.0,0,3,1,15
86510620,1533046298800380,405525092,-746632543,8153,-26270,0.294,2.7249887,0.934,1.5730001,0.78,1.02,94,91,0.048,0.024,-0.041,0.020000001,0.0,0,3,1,15
86711366,1533046299000380,405525093,-746632543,8156,-26267,0.24400002,2.724991,0.934,1.575,0.78,1.02,94,91,0.039,0.030000001,0.025,-0.030000001,0.0,0,3,1,15
86911431,1533046299200381,405525095,-746632545,8135,-26288,0.294,2.724994,0.934,1.577,0.78,1.02,94,91,0.060000002,-0.007,-0.059000004,0.062000003,0.0,0,3,1,15
87112504,1533046299400381,405525095,-746632545,8142,-26281,0.29200003,2.7249968,0.934,1.5790001,0.78,1.02,94,93,0.009000001,0.006,0.007,0.032,0.0,0,3,1,15
87311382,1533046299600381,405525096,-746632545,8162,-26261,0.18200001,2.7249987,0.934,1.5810001,0.78,1.02,94,93,0.039,0.023000002,0.032,0.009000001,0.0,0,3,1,15
