timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
62493416,-30.259844,25.46,101688.99,1.2082335
62505316,-30.011465,25.46,101686.0,1.208198
62517413,-29.92691,25.46,101685.0,1.208186
62541493,-30.259844,25.46,101688.99,1.2082335
62553012,-30.09602,25.46,101687.0,1.2082098
62565880,-30.592775,25.46,101693.0,1.208281
62587497,-30.09602,25.46,101687.0,1.2082098
62597972,-30.592775,25.46,101693.0,1.208281
62608788,-29.51471,25.46,101680.0,1.2081265
62630539,-30.344398,25.46,101690.0,1.2082454
62641972,-30.67733,25.46,101694.0,1.208293
62654147,-30.259844,25.46,101688.99,1.2082335
62677989,-30.428951,25.46,101691.0,1.2082573
62689326,-30.17529,25.46,101688.0,1.2082217
62699385,-30.428951,25.46,101691.0,1.2082573
62721420,-30.50822,25.46,101692.0,1.2082692
62733205,-30.592775,25.46,101693.0,1.208281
62744836,-30.17529,25.46,101688.0,1.2082217
62766527,-30.925709,25.46,101697.0,1.2083286
62777325,-30.17529,25.46,101688.0,1.2082217
62790164,-30.925709,25.46,101697.0,1.2083286
62814046,-31.25864,25.47,101700.99,1.208376
62825985,-30.925709,25.47,101697.0,1.2083286
62835521,-31.010262,25.47,101698.0,1.2083405
62857345,-30.841154,25.47,101696.0,1.2083167
62869330,-30.428951,25.47,101691.0,1.2082573
62879389,-30.925709,25.47,101697.0,1.2083286
62901976,-30.50822,25.47,101692.0,1.2082692
62913321,-31.08953,25.47,101699.0,1.2083523
62923532,-30.841154,25.47,101696.0,1.2083167
62945347,-30.592775,25.47,101693.0,1.208281
62955989,-30.7566,25.47,101694.99,1.2083048
62966549,-31.591572,25.47,101705.0,1.2084236
62989225,-31.591572,25.47,101705.0,1.2084236
63001600,-30.925709,25.47,101697.0,1.2083286
63012408,-31.422464,25.47,101703.0,1.2083999
63035398,-30.7566,25.47,101694.99,1.2083048
63046703,-30.592775,25.47,101693.0,1.208281
63057930,-31.010262,25.47,101698.0,1.2083405
63079011,-31.08953,25.47,101699.0,1.2083523
63089609,-30.50822,25.47,101692.0,1.2082692
63100406,-31.174086,25.47,101700.0,1.2083642
63122142,-30.50822,25.47,101692.0,1.2082692
63134333,-31.08953,25.47,101699.0,1.2083523
63146021,-30.592775,25.47,101693.0,1.208281
63167390,-31.507019,25.48,101704.0,1.2084118
63178974,-31.010262,25.48,101698.0,1.2083405
63188429,-31.25864,25.48,101700.99,1.208376
63209828,-31.507019,25.48,101704.0,1.2084118
63221982,-31.33791,25.48,101701.99,1.2083879
63232438,-31.08953,25.48,101699.0,1.2083523
63255014,-30.344398,25.48,101690.0,1.2082454
63265603,-30.925709,25.48,101697.0,1.2083286
63276427,-30.50822,25.48,101692.0,1.2082692
63298408,-30.7566,25.48,101694.99,1.2083048
63310973,-29.847641,25.48,101684.0,1.2081741
63320537,-30.50822,25.48,101692.0,1.2082692
63342550,-30.592775,25.49,101693.0,1.208281
63354447,-30.67733,25.49,101694.0,1.208293
63364838,-30.344398,25.49,101690.0,1.2082454
63388426,-30.7566,25.49,101694.99,1.2083048
63399713,-30.17529,25.49,101688.0,1.2082217
63410136,-30.17529,25.49,101688.0,1.2082217
63433345,-29.847641,25.49,101684.0,1.2081741
63444306,-29.599264,25.49,101681.0,1.2081385
63456152,-29.017954,25.49,101674.0,1.2080553
63480620,-30.344398,25.49,101690.0,1.2082454
63492931,-29.51471,25.49,101680.0,1.2081265
63503928,-28.600466,25.49,101669.0,1.2079959
63525516,-29.3456,25.48,101678.0,1.2081028
63535988,-29.430155,25.48,101679.0,1.2081147
63547018,-28.848845,25.48,101672.0,1.2080315
63568605,-29.51471,25.49,101680.0,1.2081265
63580934,-29.017954,25.49,101674.0,1.2080553
63592213,-29.430155,25.49,101679.0,1.2081147
63615727,-28.68502,25.48,101669.99,1.2080077
63626434,-28.9334,25.48,101673.0,1.2080435
63636715,-29.26633,25.48,101676.99,1.2080909
63659024,-28.515913,25.49,101668.0,1.207984
63670829,-29.26633,25.49,101676.99,1.2080909
63681345,-28.515913,25.49,101668.0,1.207984
63704405,-28.352089,25.49,101666.0,1.2079602
63716240,-28.600466,25.49,101669.0,1.2079959
63728242,-28.352089,25.49,101666.0,1.2079602
63752358,-28.267534,25.49,101665.0,1.2079483
63763351,-28.9334,25.49,101673.0,1.2080435
63775948,-27.606955,25.49,101657.0,1.2078533
63798965,-28.18298,25.48,101663.99,1.2079364
63808980,-29.097223,25.48,101675.0,1.2080672
63819392,-28.9334,25.48,101673.0,1.2080435
63842643,-28.10371,25.49,101663.0,1.2079246
63854834,-28.10371,25.49,101663.0,1.2079246
63865345,-28.515913,25.49,101668.0,1.207984
63888730,-27.274023,25.49,101653.0,1.2078058
63899343,-28.18298,25.49,101663.99,1.2079364
63912282,-27.686224,25.49,101657.99,1.2078651
63936764,-27.770779,25.49,101659.0,1.207877
63948165,-27.437845,25.49,101655.0,1.2078296
63960640,-27.686224,25.49,101657.99,1.2078651
63983456,-27.353292,25.48,101654.0,1.2078177
63995399,-26.856535,25.48,101648.0,1.2077464
64007449,-27.353292,25.48,101654.0,1.2078177
64029360,-27.606955,25.49,101657.0,1.2078533
64040993,-27.686224,25.49,101657.99,1.2078651
64050767,-27.770779,25.49,101659.0,1.207877
64072414,-28.18298,25.49,101663.99,1.2079364
64084538,-28.436644,25.49,101667.0,1.2079722
64095827,-28.10371,25.49,101663.0,1.2079246
64117359,-28.10371,25.49,101663.0,1.2079246
64128973,-27.5224,25.49,101656.0,1.2078414
64139238,-27.274023,25.49,101653.0,1.2078058
64162419,-28.436644,25.49,101667.0,1.2079722
64172973,-29.181776,25.49,101675.99,1.208079
64184951,-28.848845,25.49,101672.0,1.2080315
64208257,-29.181776,25.49,101675.99,1.208079
64220165,-28.515913,25.49,101668.0,1.207984
64232536,-28.9334,25.49,101673.0,1.2080435
64253346,-28.267534,25.49,101665.0,1.2079483
64265065,-28.18298,25.49,101663.99,1.2079364
64276438,-28.600466,25.49,101669.0,1.2079959
64298415,-28.848845,25.49,101672.0,1.2080315
64309897,-29.097223,25.49,101675.0,1.2080672
64321165,-28.600466,25.49,101669.0,1.2079959
64342525,-29.097223,25.49,101675.0,1.2080672
64353113,-28.600466,25.49,101669.0,1.2079959
64363932,-28.436644,25.49,101667.0,1.2079722
64385012,-28.18298,25.49,101663.99,1.2079364
64396020,-27.855333,25.49,101660.0,1.207889
64406415,-27.437845,25.49,101655.0,1.2078296
64428431,-27.437845,25.5,101655.0,1.2078296
64440395,-26.771982,25.5,101647.0,1.2077345
64451922,-27.5224,25.5,101656.0,1.2078414
64473348,-27.606955,25.49,101657.0,1.2078533
64484990,-28.18298,25.49,101663.99,1.2079364
64494458,-27.353292,25.49,101654.0,1.2078177
64516534,-27.855333,25.5,101660.0,1.207889
64529216,-27.189468,25.5,101651.99,1.2077938
64540534,-27.104914,25.5,101650.99,1.2077819
64562435,-26.856535,25.5,101648.0,1.2077464
64573918,-27.353292,25.5,101654.0,1.2078177
64585758,-27.020359,25.5,101650.0,1.2077701
64609623,-28.18298,25.5,101663.99,1.2079364
64620020,-27.606955,25.5,101657.0,1.2078533
64630424,-27.104914,25.5,101650.99,1.2077819
64652406,-27.274023,25.5,101653.0,1.2078058
64662988,-27.189468,25.5,101651.99,1.2077938
64673446,-27.274023,25.5,101653.0,1.2078058
64697615,-26.692713,25.49,101646.0,1.2077227
64708020,-26.94109,25.49,101649.0,1.2077583
64718553,-26.771982,25.49,101647.0,1.2077345
64740779,-27.020359,25.5,101650.0,1.2077701
