timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,thrust[0],thrust[1],thrust[2]
81352446,nan,nan,nan,1.8267101,-0.0,-0.14619415,0.16266873,-0.25356674,2.7731004,-2.8180606,0.77668,0.0,20.0,-20.0,nan,nan,nan
81552354,nan,nan,nan,1.8267101,0.0,0.14071968,-0.12256463,0.14798753,-0.4483797,0.37471944,1.9822198,-20.0,20.0,-20.0,nan,nan,nan
81751536,nan,nan,nan,1.8267101,-0.0,-0.02920139,0.025372338,0.14607333,-0.031119667,-0.038700663,-2.0014403,20.0,0.0,-20.0,nan,nan,nan
81951596,113.46772,-65.247116,nan,1.8267101,-0.0,0.0045884075,0.0016426842,0.021860411,-0.031179681,-0.03846068,-0.0005003065,0.0,0.0,0.0,nan,nan,nan
82171639,113.468094,-65.2477,nan,1.8267101,0.0,0.0005343006,-0.006820358,0.021750322,9.823689e-10,-0.03846068,-0.0005003065,0.0,0.0,0.0,nan,nan,nan
82371743,113.46817,-65.24784,nan,1.8267101,-0.0,0.0005343006,2.881025e-05,0.021650244,9.823689e-10,-2.814474e-09,-0.0005003065,0.0,0.0,0.0,nan,nan,nan
82571967,113.5795,-65.097984,-23.576393,1.8190902,nan,0.03664253,0.18421279,-0.21122032,0.0,-0.4706471,-0.4706471,0.0,-8.0,-8.0,nan,nan,nan
82771827,113.585365,-65.07873,-23.635437,1.8190902,nan,0.017382758,0.008825669,-0.4507225,-0.15372047,-0.6224914,-2.0133412,0.0,8.0,-8.0,nan,nan,nan
82971968,113.58585,-65.08267,-23.773903,1.8190902,nan,0.0022699267,-0.019907169,-0.9824829,0.15976427,0.022698745,-2.9808211,0.0,-8.0,0.0,nan,nan,nan
83172138,113.58674,-65.086006,-24.015133,1.8190902,nan,0.009193433,-0.012764573,-1.5380392,0.15650047,0.022879377,-2.529741,0.0,-8.0,8.0,nan,nan,nan
83373325,113.58893,-65.08799,-24.329105,1.8190902,nan,0.009734803,-0.009847163,-1.8660638,-0.019626288,0.003055103,-1.0729374,0.0,0.0,8.0,nan,nan,nan
83572384,113.5903,-65.089615,-24.654587,1.8190902,nan,0.006405459,-0.009328906,-1.9329668,-0.019626288,0.003055103,0.28415796,0.0,0.0,8.0,nan,nan,nan
83772602,113.59108,-65.09108,-24.958136,1.8190902,nan,0.0032287021,-0.0088344,-1.787175,-0.019626288,0.003055103,1.1994269,0.0,0.0,-8.0,nan,nan,nan
83992697,113.59138,-65.092545,-25.248852,1.8190902,nan,0.002665392,-0.008312751,-1.6325095,0.101880096,0.003055103,0.7022645,0.0,0.0,0.0,nan,nan,nan
84192549,113.59252,-65.09375,-25.486149,1.8190902,nan,0.008095421,-0.007855803,-1.5437075,-0.018043987,0.003055103,0.46278837,0.0,0.0,-8.0,nan,nan,nan
84392599,113.59352,-65.09487,-25.70799,1.8190902,nan,0.00592546,-0.0074883974,-1.4757043,-0.0048905644,0.000828042,0.46278837,0.0,0.0,0.0,nan,nan,nan
84592659,113.59433,-65.09594,-25.919102,1.8190902,nan,0.0052093905,-0.007367157,-1.4079435,-0.0048905644,0.000828042,0.46278837,0.0,0.0,0.0,nan,nan,nan
84792653,113.59505,-65.09701,-26.122543,1.8190902,nan,0.004486228,-0.007244715,-1.3447344,-0.0048905644,0.000828042,0.46330318,0.0,0.0,0.0,nan,nan,nan
84992827,113.59567,-65.098076,-26.320194,1.8190902,nan,0.0037510272,-0.0071202354,-1.2849725,-0.0048905644,0.000828042,0.34271446,0.0,0.0,0.0,nan,nan,nan
85193016,113.59618,-65.099144,-26.511806,1.8190902,nan,0.0030049528,-0.006993914,-1.2270894,-0.0048905644,0.000828042,0.34290013,0.0,0.0,0.0,nan,nan,nan
85413060,113.596634,-65.10032,-26.715479,1.8190902,nan,0.0021723274,-0.0068529383,-1.1649017,-0.0048905644,0.000828042,0.34250683,0.0,0.0,0.0,nan,nan,nan
85613156,113.59691,-65.10139,-26.894548,1.8190902,nan,0.0014027428,-0.006722637,-1.1110042,-0.0048905644,0.000828042,0.34250683,0.0,0.0,0.0,nan,nan,nan
85813190,113.59708,-65.102455,-27.067839,1.8190902,nan,0.0006206508,-0.0065902183,-1.056231,-0.0048905644,0.000828042,0.34250683,0.0,0.0,0.0,nan,nan,nan
86013246,113.597115,-65.103516,-27.234745,1.8190902,nan,-0.00017303687,-0.006455836,-1.0006456,-0.0048905644,0.000828042,0.34250683,0.0,0.0,0.0,nan,nan,nan
86213428,113.59702,-65.104576,-27.395313,1.8190902,nan,-0.00097651826,-0.0063197953,-0.952889,-0.0048905644,0.000828042,0.2223147,0.0,0.0,-8.0,nan,nan,nan
86413803,113.596794,-65.10563,-27.549267,1.8190902,nan,-0.0017860071,-0.006182737,-0.9074229,-0.0048905644,0.000828042,0.2218609,0.0,0.0,0.0,nan,nan,nan
86633601,113.59637,-65.10678,-27.716284,1.8190902,nan,-0.002712422,-0.0060258824,-0.85622007,-0.0048905644,0.000828042,0.36775994,0.0,0.0,8.0,nan,nan,nan
86833632,113.59572,-65.10797,-27.882524,1.8190902,nan,-0.003690691,-0.0058602476,-0.8068038,-0.0048905644,0.000828042,0.20686398,0.0,0.0,0.0,nan,nan,nan
87034171,113.59487,-65.109116,-28.039244,1.8190902,nan,-0.0046708384,-0.0056942953,-0.7591684,-0.0048905644,0.000828042,0.203936,0.0,0.0,0.0,nan,nan,nan
87233860,113.59384,-65.11026,-28.186275,1.8190902,nan,-0.005648028,-0.0055288435,-0.7136186,-0.0048905644,0.000828042,0.364128,0.0,0.0,8.0,nan,nan,nan
87433942,113.59262,-65.11133,-28.324663,1.8190902,nan,-0.006626543,-0.0053631677,-0.67118055,-0.0048905644,0.000828042,0.20410399,0.0,0.0,0.0,nan,nan,nan
87633972,113.591194,-65.1124,-28.454834,1.8190902,nan,-0.0076048034,-0.005197535,-0.6303536,-0.0048905644,0.000828042,0.20410399,0.0,0.0,0.0,nan,nan,nan
87834014,113.58958,-65.1134,-28.576845,1.8190902,nan,-0.008583122,-0.005031892,-0.58952427,-0.0048905644,0.000828042,0.20410399,0.0,0.0,0.0,nan,nan,nan
88054158,113.58838,-65.11442,-28.699596,1.8190902,nan,0.010157987,-0.0012561459,-0.55270314,0.18073222,0.13932265,0.19579999,-8.0,0.0,0.0,nan,nan,nan
88254200,113.590004,-65.114426,-28.793049,1.8190902,nan,0.007609151,5.9718248e-05,-0.5234046,-0.012977255,0.00065664947,0.19671902,0.0,0.0,0.0,nan,nan,nan
