timestamp,remote_timestamp,observed_offset,estimated_offset,round_trip_time
288052812,1532984912389337,-1532984624348441,-1532984624340140,23323
288155623,1532984912490294,-1532984624349535,-1532984624340140,29720
288253352,1532984912587778,-1532984624346595,-1532984624340140,24332
288353351,1532984912690563,-1532984624348674,-1532984624340140,22919
288452521,1532984912788293,-1532984624346972,-1532984624340140,22393
288561333,1532984912898649,-1532984624353022,-1532984624340140,31406
288650232,1532984912987091,-1532984624346948,-1532984624340140,19212
288761655,1532984913097336,-1532984624348613,-1532984624340140,25857
288854054,1532984913188349,-1532984624344197,-1532984624340140,19788
288951497,1532984913288464,-1532984624345371,-1532984624340140,16797
289055641,1532984913392794,-1532984624347145,-1532984624340140,19970
289155414,1532984913491996,-1532984624346812,-1532984624340140,20445
289248657,1532984913586096,-1532984624343932,-1532984624340140,12408
289356425,1532984913693645,-1532984624344923,-1532984624340140,15399
289448456,1532984913785353,-1532984624340807,-1532984624340155,7784
289563807,1532984913902671,-1532984624350577,-1532984624340155,23421
289652398,1532984913989385,-1532984624342368,-1532984624340155,10756
289756545,1532984914093932,-1532984624345487,-1532984624340155,16186
289853499,1532984914190115,-1532984624340842,-1532984624340173,8389
289992442,1532984914326462,-1532984624359270,-1532984624340173,50492
290053797,1532984914390290,-1532984624340618,-1532984624340181,8199
290165227,1532984914500265,-1532984624342903,-1532984624340181,15716
290257424,1532984914589207,-1532984624337092,-1532984624340181,10604
290355504,1532984914690900,-1532984624339319,-1532984624340134,7795
290454455,1532984914791535,-1532984624340756,-1532984624340149,7295
290560001,1532984914896306,-1532984624342037,-1532984624340149,11458
290656331,1532984914991293,-1532984624339660,-1532984624340118,9344
290754705,1532984915089840,-1532984624338640,-1532984624340044,6943
290855422,1532984915191341,-1532984624340155,-1532984624340035,8436
290991175,1532984915327782,-1532984624358100,-1532984624340035,42981
291059381,1532984915394037,-1532984624340145,-1532984624340035,10963
291155665,1532984915494043,-1532984624342143,-1532984624340111,7480
291255714,1532984915593507,-1532984624341184,-1532984624340147,6747
291360998,1532984915699242,-1532984624343667,-1532984624340147,10840
291460672,1532984915796168,-1532984624341363,-1532984624340147,11721
291569872,1532984915901046,-1532984624337744,-1532984624340147,13135
291668430,1532984916000473,-1532984624340932,-1532984624340147,17772
291758321,1532984916092157,-1532984624338446,-1532984624340067,9163
291859380,1532984916193007,-1532984624338353,-1532984624339984,9393
291997411,1532984916333410,-1532984624358767,-1532984624339984,45529
292062030,1532984916395382,-1532984624339437,-1532984624339984,12165
292161869,1532984916499171,-1532984624342672,-1532984624339984,10735
292259031,1532984916593206,-1532984624338112,-1532984624339892,7838
292359099,1532984916696052,-1532984624342641,-1532984624339892,11370
292455476,1532984916790859,-1532984624339274,-1532984624339849,7725
292560203,1532984916896804,-1532984624342742,-1532984624339849,12277
292655505,1532984916990981,-1532984624338698,-1532984624339783,6393
292765504,1532984917101622,-1532984624344398,-1532984624339783,16555
292859446,1532984917194339,-1532984624340442,-1532984624339783,11091
292992034,1532984917328187,-1532984624357353,-1532984624339783,42392
293051530,1532984917389864,-1532984624339979,-1532984624339771,3257
293170236,1532984917507121,-1532984624343799,-1532984624339771,13820
293261120,1532984917597752,-1532984624341870,-1532984624339771,10470
293366305,1532984917701172,-1532984624342909,-1532984624339771,16070
293462296,1532984917796449,-1532984624340492,-1532984624339771,12660
293573440,1532984917905492,-1532984624342949,-1532984624339771,21789
293653121,1532984917992109,-1532984624340608,-1532984624339787,3194
293761853,1532984918096292,-1532984624340142,-1532984624339787,11393
293862422,1532984918197355,-1532984624339960,-1532984624339787,10040
293994933,1532984918330838,-1532984624357585,-1532984624339787,43352
294058631,1532984918394204,-1532984624338919,-1532984624339733,6657
294157334,1532984918492129,-1532984624339360,-1532984624339698,9079
294258849,1532984918593091,-1532984624339788,-1532984624339698,11087
294357324,1532984918691685,-1532984624339171,-1532984624339656,9566
294475576,1532984918812224,-1532984624350953,-1532984624339656,28598
294560271,1532984918895919,-1532984624341460,-1532984624339656,11618
294658330,1532984918993520,-1532984624340070,-1532984624339653,9707
294770327,1532984919104611,-1532984624344971,-1532984624339653,21361
294856479,1532984919191760,-1532984624338757,-1532984624339595,6916
294994369,1532984919331313,-1532984624356721,-1532984624339595,39547
295066262,1532984919404073,-1532984624344535,-1532984624339595,13442
295163380,1532984919497920,-1532984624338658,-1532984624339535,8179
295255418,1532984919593183,-1532984624340045,-1532984624339533,4525
295359427,1532984919694751,-1532984624339686,-1532984624339517,8675
295458083,1532984919791645,-1532984624339090,-1532984624339517,11048
295564430,1532984919899749,-1532984624341360,-1532984624339517,12077
295662354,1532984919997633,-1532984624340983,-1532984624339517,11403
295759441,1532984920097517,-1532984624341737,-1532984624339586,7271
295861435,1532984920199103,-1532984624344465,-1532984624339586,13586
295992493,1532984920330562,-1532984624360006,-1532984624339586,43866
296056420,1532984920391985,-1532984624339769,-1532984624339575,8357
296162327,1532984920496820,-1532984624338737,-1532984624339523,8436
296260342,1532984920597494,-1532984624342411,-1532984624339523,10510
296354457,1532984920691952,-1532984624340380,-1532984624339539,5716
296458516,1532984920797147,-1532984624342387,-1532984624339637,7344
296564841,1532984920900583,-1532984624343389,-1532984624339637,15288
296660433,1532984920995288,-1532984624340117,-1532984624339637,10518
296766309,1532984921101279,-1532984624342817,-1532984624339637,15687
296859362,1532984921197026,-1532984624341645,-1532984624339705,7910
296998041,1532984921329893,-1532984624355076,-1532984624339705,46432
297058652,1532984921393857,-1532984624338931,-1532984624339664,7401
297156392,1532984921492193,-1532984624340170,-1532984624339673,8687
297259474,1532984921595287,-1532984624341636,-1532984624339673,11641
297359003,1532984921695150,-1532984624341564,-1532984624339673,10829
297455615,1532984921790721,-1532984624338464,-1532984624339613,6680
297563031,1532984921899404,-1532984624343600,-1532984624339613,14449
297656458,1532984921994540,-1532984624341826,-1532984624339690,7426
297758385,1532984922093433,-1532984624339913,-1532984624339690,9680
297866443,1532984922200718,-1532984624342898,-1532984624339690,17231
297996301,1532984922331015,-1532984624356087,-1532984624339690,42738
298060512,1532984922396381,-1532984624341797,-1532984624339690,11850
298165016,1532984922498117,-1532984624340235,-1532984624339690,14263
298261180,1532984922592852,-1532984624337073,-1532984624339690,10789
298363777,1532984922697597,-1532984624340360,-1532984624339690,12303
298459486,1532984922797221,-1532984624342132,-1532984624339780,8742
298554663,1532984922893660,-1532984624340767,-1532984624339814,3498
298661519,1532984922997538,-1532984624341005,-1532984624339859,9931
298764530,1532984923099014,-1532984624340959,-1532984624339859,12936
298855461,1532984923191462,-1532984624339945,-1532984624339861,7852
298994308,1532984923331961,-1532984624360940,-1532984624339861,46568
299055499,1532984923394025,-1532984624342469,-1532984624339963,7828
299155511,1532984923491894,-1532984624340137,-1532984624339973,7473
299261407,1532984923595143,-1532984624339970,-1532984624339973,12454
299355348,1532984923691647,-1532984624340140,-1532984624339982,7447
299457417,1532984923794995,-1532984624341600,-1532984624340049,8009
299564745,1532984923901941,-1532984624341338,-1532984624340106,8224
299660830,1532984923998405,-1532984624343580,-1532984624340106,12002
299756569,1532984924093874,-1532984624340297,-1532984624340121,5948
299869190,1532984924200577,-1532984624340668,-1532984624340121,18546
299992557,1532984924330164,-1532984624358421,-1532984624340121,41623
300061587,1532984924395709,-1532984624339854,-1532984624340121,11457
300163362,1532984924498926,-1532984624341381,-1532984624340121,11627
300259446,1532984924596993,-1532984624341786,-1532984624340194,8421
300363491,1532984924697353,-1532984624340047,-1532984624340194,12356
300459180,1532984924797226,-1532984624343931,-1532984624340194,11765
300554643,1532984924890195,-1532984624339104,-1532984624340162,7046
300654897,1532984924993545,-1532984624342090,-1532984624340246,6849
300753395,1532984925091197,-1532984624340647,-1532984624340273,5636
300864854,1532984925199488,-1532984624342440,-1532984624340273,15607
300995070,1532984925331823,-1532984624360311,-1532984624340273,47091
301058309,1532984925393601,-1532984624339986,-1532984624340274,9353
301161207,1532984925495729,-1532984624340409,-1532984624340274,11767
301257720,1532984925594089,-1532984624340531,-1532984624340295,8161
301364592,1532984925701794,-1532984624341276,-1532984624340345,8093
301468565,1532984925800864,-1532984624341066,-1532984624340345,17529
301557432,1532984925894666,-1532984624341396,-1532984624340399,8288
301669782,1532984926001862,-1532984624341459,-1532984624340399,18753
301757357,1532984926095394,-1532984624341142,-1532984624340443,6174
301993214,1532984926327394,-1532984624356237,-1532984624340443,44107
302067049,1532984926402224,-1532984624342581,-1532984624340443,14807
302164296,1532984926500849,-1532984624342689,-1532984624340443,12267
302363085,1532984926700375,-1532984624342535,-1532984624340443,10484
302473459,1532984926808721,-1532984624343786,-1532984624340443,17041
302563828,1532984926900654,-1532984624342803,-1532984624340443,11178
302675512,1532984927010500,-1532984624346195,-1532984624340443,22406
302765319,1532984927100485,-1532984624340971,-1532984624340443,11604
303169306,1532984927501887,-1532984624339903,-1532984624340522,14630
303260230,1532984927597559,-1532984624339877,-1532984624340515,5060
303365819,1532984927702218,-1532984624341911,-1532984624340515,11018
303457154,1532984927796067,-1532984624340553,-1532984624340534,3245
303567392,1532984927903690,-1532984624342668,-1532984624340534,12732
303665855,1532984928000734,-1532984624338712,-1532984624340481,7615
303767162,1532984928102589,-1532984624339334,-1532984624340452,7779
303872315,1532984928206763,-1532984624341055,-1532984624340452,13201
303996341,1532984928331003,-1532984624352656,-1532984624340452,35982
304067893,1532984928404202,-1532984624340494,-1532984624340467,8319
304179369,1532984928510823,-1532984624340661,-1532984624340467,18156
304267850,1532984928605965,-1532984624341844,-1532984624340532,7399
304378130,1532984928716258,-1532984624344569,-1532984624340532,12877
304474298,1532984928809188,-1532984624341079,-1532984624340532,12371
304569119,1532984928906056,-1532984624341151,-1532984624340571,8377
304669329,1532984929004910,-1532984624340022,-1532984624340566,8831
304774321,1532984929109503,-1532984624340956,-1532984624340566,11533
304870394,1532984929205040,-1532984624338932,-1532984624340519,8521
304993070,1532984929330137,-1532984624352736,-1532984624340519,31313
305071586,1532984929409641,-1532984624342580,-1532984624340610,8998
305170017,1532984929507884,-1532984624341584,-1532984624340662,7382
305270586,1532984929605932,-1532984624339215,-1532984624340625,7686
305370754,1532984929708420,-1532984624341553,-1532984624340674,7738
305472471,1532984929810516,-1532984624342436,-1532984624340756,8714
305566747,1532984929904108,-1532984624339280,-1532984624340720,3803
305672509,1532984930008209,-1532984624340357,-1532984624340723,9278
305772331,1532984930108388,-1532984624340534,-1532984624340732,8903
305871441,1532984930207456,-1532984624339724,-1532984624340711,7383
305994300,1532984930329144,-1532984624348053,-1532984624340711,26410
306069402,1532984930407189,-1532984624340541,-1532984624340719,5431
306173326,1532984930509505,-1532984624340754,-1532984624340734,9099
306276477,1532984930615267,-1532984624343074,-1532984624340834,8508
306374389,1532984930709327,-1532984624339638,-1532984624340808,9340
306476301,1532984930812404,-1532984624341189,-1532984624340808,10164
306572997,1532984930909450,-1532984624340220,-1532984624340802,7498
306673122,1532984931010174,-1532984624340953,-1532984624340822,7766
306775467,1532984931112779,-1532984624341218,-1532984624340851,7776
306875384,1532984931210940,-1532984624340254,-1532984624340845,9344
306994413,1532984931328998,-1532984624347940,-1532984624340845,26703
307078876,1532984931413578,-1532984624340543,-1532984624340845,11668
307172378,1532984931510093,-1532984624340190,-1532984624340836,4914
307274611,1532984931612956,-1532984624342163,-1532984624340898,7585
307376198,1532984931710763,-1532984624338714,-1532984624340835,8263
307474950,1532984931811668,-1532984624341517,-1532984624340872,9554
307583387,1532984931918996,-1532984624342836,-1532984624340872,14446
307672367,1532984932011184,-1532984624341997,-1532984624340926,6325
307778371,1532984932111886,-1532984624340233,-1532984624340926,13429
307874192,1532984932208116,-1532984624338362,-1532984624340850,8833
307994327,1532984932332236,-1532984624353167,-1532984624340850,30508
