,timestamp,time_utc_usec,lat,lon,alt,noise_per_ms,jamming_indicator,vel_m_s,satellites_used,heading,load,ram_usage,voltage_filtered_v,remaining,warning,discharged_mah,noise,remote_noise,txbuf,rssi,remote_rssi,rxerrors,fix,baro_temp_celcius,baro_pressure_pa,landed,ground_contact,time
50,923091560.0,1553851461600017.0,472226667.0,88186422.0,407.71,108.0,3.0,0.95000005,16.0,0.0,0.58712,0.84055024,12.703669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.34,98206.0,0.0,0.0,50
51,924089842.0,1553851462600017.0,472226681.0,88186588.0,407.71,108.0,3.0,1.266,16.0,0.0,0.590436,0.84055024,12.707995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.329997999999996,98217.0,0.0,0.0,51
52,925086631.0,1553851463600018.0,472226698.0,88186747.0,407.6,107.0,4.0,1.4150001,16.0,0.0,0.59615,0.84055024,12.703194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.32,98212.0,0.0,0.0,52
53,926088485.0,1553851464600018.0,472226714.0,88186887.0,407.52,107.0,3.0,1.253,16.0,0.0,0.5837100000000001,0.84055024,12.697956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.32,98211.0,0.0,0.0,53
54,927091526.0,1553851465600019.0,472226748.0,88187055.0,407.6,107.0,3.0,0.98700005,16.0,0.0,0.582122,0.84055024,12.701572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.3,98213.99,0.0,0.0,54
55,928091551.0,1553851466600019.0,472226771.0,88187186.0,407.57,107.0,3.0,1.1640000000000001,16.0,0.0,0.589943,0.84055024,12.703292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.289997,98213.0,0.0,0.0,55
56,929091485.0,1553851467600020.0,472226795.0,88187322.0,407.4,107.0,4.0,1.304,16.0,0.0,0.59958,0.84055024,12.705072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.28,98213.99,0.0,0.0,56
57,930096486.0,1553851468600020.0,472226816.0,88187449.0,407.28,107.0,5.0,1.2110001,16.0,0.0,0.597968,0.84055024,12.705521000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.27,98211.0,0.0,0.0,57
58,931098570.0,1553851469600021.0,472226852.0,88187587.0,407.04,107.0,4.0,1.245,16.0,0.0,0.595436,0.84055024,12.703632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.26,98207.99,0.0,0.0,58
59,932097819.0,1553851470600021.0,472226879.0,88187716.0,406.77,107.0,3.0,1.1190001,16.0,0.0,0.588248,0.84055024,12.70303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.25,98210.0,0.0,0.0,59
60,933096526.0,1553851471600021.0,472226912.0,88187851.0,406.59,107.0,3.0,1.1680001,16.0,0.0,0.57718,0.84055024,12.705724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.239998,98205.0,0.0,0.0,60
61,934090480.0,1553851472600022.0,472226944.0,88187993.0,406.54,107.0,4.0,1.1140001,15.0,0.0,0.5950840000000001,0.84055024,12.706112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.219997,98204.0,0.0,0.0,61
62,935094483.0,1553851473600022.0,472226957.0,88188158.0,406.58,107.0,5.0,1.3419999999999999,16.0,0.0,0.60046,0.84055024,12.703831,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.21,98203.0,0.0,0.0,62
63,936091481.0,1553851474600023.0,472226970.0,88188329.0,406.71,107.0,3.0,1.197,16.0,0.0,0.586716,0.84055024,12.697986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.199996999999996,98207.0,0.0,0.0,63
64,937093580.0,1553851475600023.0,472226984.0,88188490.0,406.52,107.0,4.0,1.618,16.0,0.0,0.587083,0.84055024,12.694957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.199996999999996,98210.0,0.0,0.0,64
